chewy_scraper_sample (1)
url,name,Brand,Description,Overall_Rating,Price,Main Ingredients,Ingredient_Analysis,Guaranteed_Analysis,Life_Stage,Allergy,Human_Grade,Images
https://www.chewy.com/furhaven-faux-sheepskin-suede/dp/249046,FurHaven Faux Sheepskin & Suede Orthopedic Bolster Dog Bed w/Removable Cover,FurHaven,"Give your BFF a luxurious place to rest her head with Furhaven’s Faux Sheepskin & Suede Orthopedic Oval Dog Bed. The egg-crate styled foam adds comfort and helps soothe pressure points, so she can get plenty of restorative rest, while the plush sherpa provides a cozy, soft surface. Paw-fect for senior sidekicks, smaller pups and disabled dogs, the front cut-out makes this bed easy to climb into and the foam rail walls help support hips and joints. And when it comes time to clean the bed, simply unzip the cover and place it in the washing machine!",,$19.99,,,,,,,
https://www.chewy.com/optimeal-tender-morsels-lamb-veggies/dp/368418,"Optimeal Tender Morsels With Lamb & Veggies In Aspic Recipe Wet Cat Food, 3-oz pouch, case of 24",Optimeal,"Optimeal Tender Morsels With Lamb & Veggies In Aspic Recipe Cat Food is su-paw tasty and designed to give your kitty the nutrition he needs for optimal health. These tender morsels include a blend of highly digestible protein, prebiotics and fiber that helps to keep your furbaby’s tummy healthy and happy. Omega-3 and omega-6 fatty acids promote healthy skin and a shiny coat, so your kitty looks just as good as he feels. This food is free of bad stuff like corn, soy, eggs, potatoes and artificial flavors, colors and preservatives, so you can feel good about feeding it to your furbaby.",,$39.59,,,,,,,
https://www.chewy.com/frisco-holey-moley-coconut-foraging/dp/358011,Frisco Holey-Moley Coconut Foraging Bird Toy,Frisco,"Holey moley, that’s a lot of coconuts! Your bird buddy won’t know where to start with this coconut foraging bird toy, from Frisco by Chewy. The multiple levels are great for exploring, the holes were made for foraging and the coconuts will make them feel like they’re in a tropical paradise (even if it’s just your living room). Just loop the rope around wherever you feel like hanging it!",,$15.99,,,,,,,
https://www.chewy.com/zupreem-natural-daily-small-bird-food/dp/128413,"ZuPreem Natural Daily Small Bird Food, 2.25-lb bag",ZuPreem,"For nutritious everyday feeding, try ZuPreem Natural Bird Food Daily Bird Food for Small Birds! This scrumptious daily diet features all the minerals, vitamins and amino acids your bird needs to thrive. Each tasty bite is packed with wholesome nutrition from celery, carrots, parsley, beets, blueberries, cranberries and ground flaxseeds. Plus, they’re made with a consistent color and shape to help prevent your pal from eating selectively. Take the guesswork out of meeting your bird’s nutritional needs with this complete diet from ZuPreem!",,$16.05,,,,,,,
https://www.chewy.com/marshall-hanging-ferret-hammock/dp/128799,Marshall Hanging Ferret Hammock,Marshall,"Give your ferret a lofty place to rest with the Marshall Hanging Ferret Hammock. Ferrets are very sensitive to heat and hammocks provide a comfy, cool place to snooze. Marshall Hanging Ferret Hammock hangs easily inside or outside the cage. It is made of a soft, fleece-like fabric that is easy to clean and big enough for two ferrets.",,$18.99,,,,,,,
https://www.chewy.com/formula-707-ulzerless-digestive/dp/223416,Formula 707 ULZERless Digestive Health Hay Flavor Pellets Horse Supplement,Formula 707,"The Formula 707 ULZERless Horse Supplement offers a natural, syringe-free way to support gastric system health in your horse to keep him comfortable and performing at his best. This supplement helps to promote healthy digestion and reduce the harmful effects that stomach acid can have on your horse’s stomach lining. Ingredients like licorice root, zinc and glutamine support mucus production, encourage stable gastric acid levels and help to reduce inflammation. This pelleted formula is naturally palatable for picky eaters, but doesn’t contain sugar, which can further irritate your horse’s gut.",,$85.90,,,,,,,
https://www.chewy.com/scratch-peck-feeds-chicken-starter/dp/538590,"Scratch and Peck Feeds Chicken Starter Kit - Scratch and Peck 18% Poultry Feed, Layer Grit Supplement, Organic Herbs Supplement",Scratch and Peck Feeds,"Scratch and Peck Feed Naturally Free Organic Layer 18% Poultry Feed, 40-lb bag—Keep your companions from getting too corny with Scratch and Peck Feed Naturally Free Organic Layer 18% Chicken Feed. This corn-free chicken feed is professionally formulated with a minimum of 18% protein. It’s ideal during increased egg production or molting seasons and is suitable for all waterfowl including ducks and geese. This chicken feed is certified organic by the USDA and verified by the Non-GMO Project. It is crafted using safe, healthy and high-quality ingredients that remain raw and unprocessed to create a whole grain unpelletized feed. This organic bird feed is perfect for fermenting and does not contain any soy ingredients.

Scratch and Peck Feed Cluckin' Good Layer Grit Chicken Supplement, 7-lb bag—Encourage healthy egg production in your girls with Scratch and Peck Feed Cluckin' Good Layer Grit Chicken Supplements. These grit supplements for laying hens are formulated to help the healthy development of gizzards in chickens who are at least 20 weeks old. They contain insoluble crushed quartzite and granite to assist in grinding food and easing digestion. These chicken grit supplements are crafted in a size that’s ideal for laying hens who lack access to small sharp rocks.

Scratch and Peck Feed Cluckin' Good Organic Herbs Chicken Supplement, 10-oz bag—Spruce up your flock’s feed with Scratch and Peck Feed Cluckin' Good Organic Herbs Chicken Supplements. These delicious organic herb supplements for chickens are formulated to support digestive and circulatory health. They are developed to act as a laying stimulant with antibiotic properties that can help deepen egg yolk color and improve respiratory health. These herb supplements contain garlic, ginger, parsley, thyme, basil, oregano, nettle and calendula that are certified organic by the USDA and verified by the Non-GMO Project. They do not contain artificial scents, colors or preservatives.",,$124.42,,,,,,,
https://www.chewy.com/mobile-dog-gear-weekender/dp/321536,Mobile Dog Gear Weekender Personalized Dog Backpack,Mobile Dog Gear,"Designed to hold just about everything a dog could need, your furry family will fall in love with the Mobile Dog Gear Personalized Weekender Backpack! This bag comes with two food containers, two silicone bowls, and a placemat for super easy on-the-go dinners. The side pockets, large main section, waste bag pocket, and padded straps make it a convenient choice for pet parents. Best of all, the sturdy polyester build will keep the backpack from tearing, so you can enjoy it for years to come! Customize with up to 12 screen-printed characters in multiple fonts and colors.",,$108.88,,,,,,,
https://www.chewy.com/on2pets-48-in-medium-square-modern/dp/233574,On2Pets 48-in Medium Square Modern Cat Tree,On2Pets,"Provide your cat with the ultimate outdoor climbing experience without ever leaving the safety and security of your living room with the On2Pets Luxury Cat Tree. This realistic cat tree provides your cat with a paradise of his very own inside your home: a place where he feels safe, secure and relaxed. As he peers out from behind the canopy of silk leaves, he will feel well-hidden—which appeals to your cat's natural instincts to stay up high and undercover. This unique treehouse is an innovation in modern cat furniture, made with the purrfect blend of utility and aesthetics.",,$95.00,,,,,,,
https://www.chewy.com/travco-products-nutramax-curaflex-2/dp/101477,"Travco Products Nutramax Curaflex 2 Chewable Tablets Joint Health Supplement for Dogs, 120 count",Travco Products,"Travco Products Curaflex 2 Joint Health Supplement is a specially formulated tablet to help your dog maintain healthy joint cartilage, which is important in keeping him active and mobile. This joint supplement is designed to help joint injury, treat arthritis, as well as improve the overall health of the joint. Each bonelet contains: 500 mg Glucosamine Hydrochloride (HCl) which is a natural compound found in the body that has been shown to stimulate the body's ability to maintain healthy joints, and 500 mg Methysulfonylmethane (MSM) which is a source of organic sulfur, a nutrient found in your pet's body. Sulfur is a compound that is used by cartilage. Your dog may benefit from taking a Curaflex supplement if your dog’s favorite activities have been affected in the following ways: trouble going up or down stairs, walking with a stiff gait, refraining from normal activity, or having a hard time rising up after laying down.",,$18.99,,,,,,,
https://www.chewy.com/zoo-med-can-o-bloodworms-reptile-food/dp/636086,"Zoo Med Can O' Bloodworms Reptile Food, 3.2-oz can",Zoo Med,"With the Zoo Med Can O' Bloodworms Reptile Food, you can treat your finned friends to a convenient, high-protein meal. The bloodworms are cooked in the can to lock in flavor and freshness. With the resealable lid, you can refrigerate the can and reuse it for up to a week, or freeze it for even longer use. The bloodworms are a fin-tastic choice for all aquarium fish, including bettas, angelfish, discus and more. They’re also great for preparing fish for breeding.",,$6.97,,,,,,,
https://www.chewy.com/sporn-tree-stump-aquarium-ornament/dp/156888,Sporn Tree Stump Aquarium Ornament,Sporn,"Upgrade your aquarium style with the Sporn Tree Stump Aquarium Ornament. Designed to add a touch of nature to any aquarium set up, this tree stump features a detailed and realistic design that’s been hand painted by an expert artisan. It looks like an actual miniature tree stump and is made with an aquarium-safe, non-toxic resin that’s great for freshwater or saltwater aquariums. Not only does it look great, but it also adds a stress-free place where your fish or invertebrates can hide, adding to the enrichment of your aquarium environment. Plus, it’s easy to wipe clean to keep your tank spotless and is safe for your plants, fish, and invertebrates.",,$34.99,,,,,,,
https://www.chewy.com/catstages-purr-pillow-snoozin-sloth/dp/217363,Catstages Purr Pillow Snoozin' Sloth Calming Plush Cat Toy,Catstages,"The Petstages Purr Pillow Snoozin’ Sloth Calming Cat Toy is just what your anxious kitty needs in times of stress. The soft and cozy sloth is not only adorable, but it also has a touch activated purr that’ll fill your cat with a sense of peace. Each purr lasts for two minutes and helps to relieve separation anxiety, but it’s also great for your kitty who just wants to cuddle. When the sloth has seen a little too much love, simply remove the purr mechanism to wash the caring creature.",,$5.63,,,,,,,
https://www.chewy.com/cat-mate-electromagnetic-cat-flap/dp/103177,Cat Mate Electromagnetic Cat Flap,Cat Mate,"This Cat Mate Electromagnetic Cat Flap is paw-fect for doors and walls. It’s an effective way of keeping stray pets and other animals out of your home, while giving your cat the freedom she needs. Every purchase comes with a small magnet that doubles as an identification tag and attaches to your cat’s collar to grant her access. While your cat can exit the door without the magnet, she will need to have it on to re-enter. The easy-to-use four-way locking system allows you to choose between unlocked, locked, in-only and out-only, giving you full control. This flap is designed with a transparent material made from durable polymer, which allows your curious pet to peak through. It also features a draft and weatherproof brush sealed flap with a magnetic closure to protect your home from wind and rain.",,$49.99,,,,,,,
https://www.chewy.com/natura-petz-organics-lifes-an-itch/dp/340642,Natura Petz Organics Life's An Itch! Dog Supplement,Natura Petz Organics,"Itch, itch, scratch, scratch--does this sound like your dog’s to-do list? When you add Natura Petz Organics Life's An Itch! Dog Supplement to your canine companion’s daily routine, you may see a reduction in immune response to common allergens. This supplement is commonly used by holistic veterinarians to help address symptoms related to all types of acute and chronic allergies—and may help end the itch/scratch cycle that’s become a habit for your puppy.",,$44.99,,,,,,,
https://www.chewy.com/fruitables-pumpkin-superblend-weight/dp/37966,Fruitables Pumpkin SuperBlend Weight Loss Dog & Cat Supplement,Fruitables,"Help your furry pal lose weight the healthy way with Fruitables Pumpkin SuperBlend Weight Loss Dog & Cat Supplement. Featuring a savory pumpkin and oatmeal blend for a recipe your pet will devour. This weight loss supplement includes inulin to create a hunger-fighting balance of fiber that will keep your pet full for hours. It also combines nutrient-dense fruits and vegetables, such as tomato, spinach and blueberry, plus B vitamins, to provide a healthy boost during weight loss. The delicious SuperBlend is clinically proven to have your pet losing up to 2% of his body weight per week. Plus, it’s vet-developed, so you know your pal will be getting and well-balanced and nutritious meal.",,$59.88,,,,,,,
https://www.chewy.com/blue-buffalo-life-protection-formula/dp/319061,"Blue Buffalo Life Protection Formula Adult Lamb & Brown Rice Recipe Dry Food + Health Bars Baked with Bacon, Egg & Cheese Dog Treats",Blue Buffalo,"Keep your furry buddy living the best life! Each purchase comes with Blue Buffalo Life Protection Formula Adult Lamb & Brown Rice Recipe Dry Dog Food, 30-lb bag & Blue Buffalo Health Bars Baked with Bacon, Egg & Cheese Dog Treats, 16-oz bag. Blue Buffalo Life Protection Formula was created for the health and well-being of dogs. All formulas start with real meat, whole grains, garden veggies and fruit, plus added LifeSource Bits, a precise blend of nutrients that have been enhanced with a Super 7 package of antioxidant-rich ingredients. This Adult Lamb & Brown Rice Recipe features delicious, protein-rich deboned lamb and has all the flavor your four-legged friend will love and all the benefits you will love! Blue Buffalo Health Bars Baked with Bacon, Egg & Cheese Dog Treats deliver the great taste without the corn, wheat and soy known to cause allergic reactions in some dogs. Made with the finest natural ingredients, fortified with omega-3 fatty acids, vitamins and antioxidants, and oven-baked for a big crunch, these treats are as nutritious as they are delicious!",,$74.96,,,,,,,
https://www.chewy.com/carhartt-shock-absorbing-dog-leash/dp/201103,Carhartt Shock-Absorbing Dog Leash,Carhartt,Keep your furry friend safe and secure with the Carhartt Shock-Absorbing Dog Leash. This leash is made of durable nylon webbing with duck canvas weave and has an elastic shock control zone that eases static jolting to you and your pup. It features a metal trigger claw clasp and an extra gated clip for multiple attachment options. The slotted metal D-ring can move up and down the leash for convenience. This leash is also visible in low light situations as the webbing has reflective triple needle stitch. Get your paw-tner out and about with the Carhartt Shock-Absorbing Dog Leash.,,$34.99,,,,,,,
https://www.chewy.com/new-zealand-natural-pet-food-co-meow/dp/290070,"The New Zealand Natural Pet Food Co. Meow Green Lipped Mussels Freeze-Dried Cat Treat, 1.76-oz bag",The New Zealand Natural Pet Food Co.,"Give your kitty the nutrients she needs to stay nimble with New Zealand Natural Meow Green Lipped Mussel Cat Food. This raw, freeze-dried food for cats features sustainably-farmed green lipped mussels that are high in protein, omega-3 fatty acids, glucosamine and chondroitin. It is crafted to be raw—without any of the wholesome enzymes or nutrients cooked out—to help support immunity, joint health and a shiny coat and skin. This single-ingredient cat food is the purr-fect way to reward your four-legged friend and can be served as-is or crushed over other food as a topper. It is developed to be paw-ticularly great for your sidekick’s sensitive stomach.",,$13.99,,,,,,,
https://www.chewy.com/farnam-horseshoers-secret-horse-hoof/dp/191991,Farnam Horseshoer's Secret Horse Hoof Care Hoof Conditioner,Farnam,"Help your horse feel light on his feet with Farnam Horseshoer's Secret Deep-Penetrating Hoof Oil for Horses. This moisturizing hoof oil penetrates deep to condition and protect hooves like no other hoof dressing around. The formula is high in essential fatty acids and natural moisturizers and absorbs quickly to effectively condition dry hooves. Avocado oil in the formula penetrates deep to stimulate collagen production at the coronary band. Glycerin attracts moisture to the hoof, while mineral oil helps lock it in. Use this hoof oil to help restore damaged hooves and prevent cracks, splits and contracted heels. It also helps enhance the color, sheen and texture of your horse’s hooves. Your horse will be kicking up his heels with this restorative hoof dressing!",,$23.99,,,,,,,
https://www.chewy.com/tiny-tiger-natural-indoor-recipe/dp/327748,"Tiny Tiger, Natural Indoor Recipe Chicken Flavor Dry Cat Food",Tiny Tiger,"Fuel your indoor cat’s most fantastic feats—and support their whole-cat health from ears to tail—with Tiny Tiger! Flourishing felines everywhere agree, good food is key to staying in tip-top shape, and what’s in the bottom of their bowl can take them to the top of the charts. That’s where this complete and delicious chicken flavor comes in. It’s not only tasty—and boy, is it tasty—but it’s specifically crafted for overall kitty nutrition, with all 25 essential vitamins and minerals to meet a kitty’s needs, plus taurine for healthy eye support and omegas for skin and coat health. It’s also formulated to help maintain an indoor cat’s healthy weight and has added fiber blends specifically to support an indoor cat’s healthy digestive system. Plus, this recipe is crafted with no artificial colors, flavors or preservatives so you can feel good about every scoop your kitty devours.",,$22.27,,,,,,,
https://www.chewy.com/exotic-nutrition-critter-selects/dp/246975,"Exotic Nutrition Critter Selects Hedgie Bugs & Veggies Hedgehog Treats, 2.75-oz bag",Exotic Nutrition,"Feed your hedgie’s love of veggies with Exotic Nutrition Critter Selects Hedgie Bugs & Veggies Hedgehog Treats. These dehydrated treats are formulated using a blend of your little buddy’s favorite foods. They feature a nutritious mix of dried mealworms, dried crickets, peas, carrots and apples that can be sprinkled on food or placed in a foraging toy for increased exercise and stimulation. These veggie treats are packaged in the USA and designed to help keep your companion’s daily diet from becoming monotonous.",,$4.79,,,,,,,
https://www.chewy.com/underwater-treasures-polyped-coral/dp/563374,Underwater Treasures Polyped Coral Fish Ornament,Underwater Treasures,"This Underwater Treasures Polyped Coral Fish Ornament is part of Underwater Treasures' breathtaking line of coral replicas. These captivating, realistic decorations are handcrafted and painted using only the highest quality materials. And since they are partly constructed using flexible materials, they move underwater just like real corals! Not only will they complement your custom aquatic aquarium, but you’ll be happy to know that all Underwater Treasures coral replicas are non-toxic and safe for both freshwater and saltwater aquariums. You’ll love this aquarium ornament and so will your scaly sidekicks!",,$14.23,,,,,,,
https://www.chewy.com/miracle-salt-collective-natural/dp/399381,"Miracle Salt Collective Natural Himalayan Salt Lick, 4.4-lb brick",Miracle Salt Collective,"Replenish your herds’ necessary nutrients, naturally.  Miracle Salt Collective Natural Himalayan Salt Lick is an organic Himalayan pink salt supplement that can be used every day by horses, cattle, deer, elk, bison, sheep, goats, moose and even birds for beak sharpening! This brick contains over 84 different minerals including iron, magnesium, and calcium and is an ideal way to help your farm friends replace depleted nutrients.",,$12.99,,,,,,,
https://www.chewy.com/dog-bed-king-usa-cuddler-bolster-dog/dp/277020,Dog Bed King USA Cuddler Bolster Dog Bed w/Removable Cover,Dog Bed King USA,"Your furry friend is going to feel like royalty sleeping in Dog Bed King USA Cuddler Dog Bed! This cozy bed is crafted with a solid foam material that contours to your dog’s body for comfort and support. The faux-sheepskin interior will make your canine feel extra relaxed during an afternoon snooze or long night’s sleep. And the front is lower, making it easy for smaller pups and older dogs to climb in. Best of all, the elastic-trimmed cover comes off for easy cleaning!",,$59.99,,,,,,,
https://www.chewy.com/tetra-remote-controlled-color/dp/191051,Tetra Remote-Controlled Color-Changing LED Pond Fountain Set,Tetra,"Illuminate your outdoor space with the Tetra Remote-Controlled Color-Changing LED Pond Fountain Set. This energy-efficient system features color-changing LED technology to highlight your fountain’s features. It comes with convenient remote-control operation and can be adjusted according to the height of your fountain. You can also cycle through all the colors of the rainbow for a multicolored display. Easy to install, the Tetra Remote-Controlled Color-Changing LED Pond Fountain Set lets you show off your true colors.",,$55.00,,,,,,,
https://www.chewy.com/hills-science-diet-adult-beef-barley/dp/383029,Hill's Science Diet Adult Beef & Barley Entrée + Chicken & Barley Entrée Canned Dog Food,Hill's Science Diet,"Hill's Science Diet Adult Beef & Barley Entrée + Chicken & Barley Entrée Canned Dog Food has precisely balanced nutrition to maintain advanced fitness. These delicious formulas contain high-quality protein for lean muscle, promote ideal body weight, and are easy to digest.",,$76.32,,,,,,,
https://www.chewy.com/bluestem-oral-care-chicken-flavored/dp/233909,Bluestem Oral Care Chicken Flavored Dog & Cat Dental Water Additive,Bluestem,"Oral hygiene never tasted so delicious with bluestem Oral Care Chicken Flavor Dog and Cat Water Additive! This daily water additive helps protect your fur-iend’s teeth, and has the added bonus of an enticing chicken flavor. The additive is made with special coactiv+ technology, a unique formulation that helps to break down the biofilm where harmful bacteria can multiply on your pal’s teeth and cause bad breath. With 100% food-grade ingredients, it’s safe for daily use to help fight plaque and tartar, freshen breath, and promote good oral hygiene—with a tasty flavor, to boot!",,$16.99,,,,,,,
https://www.chewy.com/lotus-chicken-loaf-grain-free-canned/dp/158164,Lotus Chicken Loaf Grain-Free Canned Dog Food,Lotus,"Give your pal the delicious, single-protein nutrition he needs with the Lotus Chicken Loaf Grain-Free Canned Dog Food. This grain-free loaf is made with real chicken as the first ingredient with sweet potatoes, asparagus, blueberries, pumpkin and cranberries. Enhanced with essential vitamins, minerals, and antioxidants, it provides a complete and balanced diet for dogs of all ages. It also has superfoods like New Zealand green mussel, flaxseeds, and salmon oil and coconut oils for a healthy skin and coat. Since it’s formulated with a single protein source and no carrageenan, guar gum or xanthan gum, it’s great for pups with sensitive tummies. Plus, it’s made in California, USA, with no grains, wheat, corn, soy, or anything artificial.",,$59.88,,,,,,,
https://www.chewy.com/bil-jac-original-recipe-liver-soft/dp/168878,Bil-Jac Original Recipe with Liver Soft Dog Treats,Bil-Jac,"There’s no trick your crafty canine won’t do to get his paws on some Bil-Jac Original Recipe with Liver Dog Treats. Featuring savory and succulent fresh chicken liver as the very first ingredient followed by real chicken, these soft, chewy morsels have a scrumptious, meaty flavor dogs crave. They’re the perfect-sized positive reward training treat for medium to large breed dogs, and are easy to break apart for smaller breeds. The resealable double-zipper pouch helps make sure all that irresistible aroma, taste and texture stays fresh down to the very last mouth-watering bite.",,$12.99,,,,,,,
https://www.chewy.com/milk-bone-original-brushing-chews/dp/182373,Milk-Bone Original Brushing Chews Daily Dental Dog Treats,Milk-Bone,"Milk-Bone Brushing Chews Daily Dental Dog Treats are made for dogs that aren’t so excited to see a toothbrush but still need to keep those pearly whites in good shape. When given to your dog daily, these dental bones are as effective as brushing his teeth twice a week in reducing tartar buildup. They hold the Veterinary Oral Health Council Seal of Acceptance for tartar control, and they’re clinically proven to cut down on tartar and fight bad breath. These flexible bones have a patented design that’s made to twist as your dog chews to clean even hard to reach teeth with its bristle-like nubs and ridges. Milk-Bone Brushing Chews make it easy to provide oral care for your pup because they have a delicious chicken taste dogs can’t resist.",,$13.48,,,,,,,
https://www.chewy.com/biorb-aquarium-maintenance-kit/dp/278653,biOrb Aquarium Maintenance Kit,biOrb,"Keep your homeboys happy and healthy with the biOrb Aquarium Maintenance Kit. This maintenance kit for biOrb aquariums is ideal for keeping your water column clear and healthy. It includes two full service kits, each with a filter, sponge, charcoal, water stabilizers and water conditioners. This aquarium cleaning kit also includes six acrylic-safe cleaning pads to wipe away spots, a replacement air stone for prime oxygenation, water optimizer for partial water changes and a high gloss polish with a cleaning cloth for the outside of the tank.",,$37.73,,,,,,,
https://www.chewy.com/petstages-monkey-stuffing-free/dp/46988,Petstages Monkey Stuffing-Free Squeaky Dog Plush Toy,Petstages,"Most dogs must spend some time alone, without their owners. Because boredom can lead to destructive behavior, it is essential that you provide your dog with appropriate toys that fight monotony and offer enticing play. To do this, Petstages has developed a line of playing toys that incorporate various sounds, textures, shapes, materials and movements.",,$5.98,,,,,,,
https://www.chewy.com/acana-wholesome-grains-puppy-recipe/dp/294319,ACANA Wholesome Grains Puppy Recipe Dry Dog Food,ACANA,"Feed your puppy pal the high-quality nutrition he needs and deserves with ACANA Puppy Recipe, Real Chicken, Eggs & Turkey Wholesome Grains. This dry dog food is specially crafted for growing puppies with free-run chicken, cage-free eggs and free-run turkey, along with wholesome grains, including oats, sorghum and millet. The grains are high in fiber, delivering nutrition that helps support healthy digestion. Plus, compared to ACANA Wholesome Grains Free-Run Poultry & Grains Recipe, this formula contains even more protein, fat and omega-3 fatty acids to support your little one’s growth and development. ACANA’s premium ingredients are sourced from a trusted group of farmers, ranchers and fishers and every batch is made in their Kentucky kitchen with a commitment to safety and quality.",,$41.99,,,,,,,
https://www.chewy.com/bungalow-flooring-makes-our-house/dp/290211,Bungalow Flooring Makes Our House A Home Yorkshire Terrier Personalized Floor Mat,Bungalow Flooring,"Your canine companion makes your house your home, so show off your love for your pup in your décor with the Bungalow Flooring Makes House a Home Personalized Yorkshire Terrier Floor Mat. This cushiony floor mat is a paw-fect way to add a touch of style and comfort anywhere in your home, featuring a super cute Yorkie design. It’s especially great for spots where you frequently stand, like the laundry room, bathroom or kitchen. Cleverly designed with a real rubber backing to prevent slippage, this mat will stay in place all day. Plus, it’s a breeze to clean––simply wipe it down or toss it in the washing machine and line dry.",,$49.99,,,,,,,
https://www.chewy.com/underwater-treasures-area-51-fish/dp/562758,Underwater Treasures Area 51 Fish Ornament,Underwater Treasures,"This Underwater Treasures Area 51 Fish Ornament is part of Underwater Treasures' beautiful line of aquarium ornaments. These captivating, realistic decorations are handcrafted and painted using only the highest quality materials for your finned friends’ safety. In fact, all Underwater Treasures’ ornaments are completely non-toxic and safe for both freshwater and saltwater aquariums. You’ll love this aquarium ornament and so will your scaly sidekicks!",,$12.51,,,,,,,
https://www.chewy.com/health-extension-grain-free-duck/dp/56241,Health Extension Grain-Free Duck Entree Canned Dog Food,Health Extension,"100% Grain-Free Health Extension Duck Entree is an excellent source of high quality protein, made with all-natural duck. The sweet potatoes add an excellent source of vitamins, minerals and beta-carotene. Dogs will enjoy and benefit from this deboned duck entree free from growth hormones, steroids, meat by-products and allergy related fillers.",,$34.69,,,,,,,
https://www.chewy.com/liquid-fence-deer-rabbit-repellent/dp/206787,Liquid Fence Deer & Rabbit Repellent Spray,Liquid Fence,"Protect your precious garden and shrubbery from chomping visitors with Liquid Fence Deer & Rabbit Repellent Spray. This ready-to-use spray provides an invisible barrier against deer and rabbits who intrude on ornamental gardens, flowers, shrubs, trees and vines. The repellent works through scent and therefore is harmless to both animals and the plants it’s applied on. Apply this year-round, rain-resistant remedy directly onto areas to safely repel furry foes from trespassing.",,$23.48,,,,,,,
https://www.chewy.com/frisco-large-size-dog-poop-bags-120/dp/263500,"Frisco Large Size Dog Poop Bags, 120 count",Frisco,"If standard-size bags just aren’t cutting it for your dog’s business, these durable, heavy-duty Frisco by Chewy bags can get the job done! These sturdy bags measure 11.5x17 inches, with an ultra-capacity design that’s sure to pick up whatever your pup is putting down with ease. And with the extra-thick, leak-proof plastic, you can rest assured that those doggie messes will stay right where they belong—in the bag. Plus, with the 120-bag pantry pack, you’ll always have a bag on hand when nature calls. Just pull out and tear a few bags off before heading out the door.",,$9.22,,,,,,,
https://www.chewy.com/hanamya-interactive-foodtreats/dp/344411,HANAMYA Interactive Food/Treats Dispensing Flying Disc Puzzle Dog Toy,HANAMYA,"Treat your pup to twice the fun with the HANAMYA Interactive Food/Treats Dispensing Flying Disc Puzzle Dog Toy. This two-in-one toy works as a treat dispenser and a flying disc! Simply fill with your dog’s favorite kibble or dry treats to help slow his pace of eating and provide mentally stimulating playtime. When the food runs out, toss the disc around for lots of high-flying, running fun! Each toy is made with durable, nontoxic and pet-safe polycarbonate. Plus, it engages your dog physically and mentally to help relieve anxiety, boredom and destructive behavior.",,$15.95,,,,,,,
https://www.chewy.com/daves-pet-food-naturally-healthy/dp/51682,Dave's Pet Food Naturally Healthy Grain-Free Turkey & Giblets Dinner Canned Cat Food,Dave's Pet Food,"Give your kitty the nutrition he needs to thrive with Dave's Pet Food Naturally Healthy Grain-Free Turkey & Giblets Dinner Canned Cat Food. The formula provides plenty of protein to fuel all those adventures, with protein-rich turkey and chicken as the top ingredients. Every juicy bite is loaded with wholesome omegas for a lustrous coat, plus vitamins, minerals and essential taurine to help your pal look and feel his best. With no grains, wheat or anything artificial, even kitties with sensitivities can dive into their bowl.",,$35.99,,,,,,,
https://www.chewy.com/frisco-ho-ho-ho-dog-cat-hat-x/dp/384699,Frisco Ho Ho Ho Dog & Cat Hat,Frisco,"Looks like Ol’ Saint Nick’s gotten himself stuck down another chimney, but this time it’s on your furry friend’s new holiday hat, from Frisco by Chewy! The blue-and-white knit gives off a wintery nighttime vibe, while the Santa graphic adds that pop of interest for major style points. It also features an adjustable chin strap and ear holes so you can get the perfect fit every time.",,$8.99,,,,,,,
https://www.chewy.com/k9warehouse-knee-cap-bones-dog-chew/dp/346284,K9warehouse Knee Cap Bones Dog Chew Treats,K9warehouse,"You’ll be the bee’s knees when you treat your paw-tner to healthy and mouthwatering K9warehouse Knee Cap Bones Dog Chew Treats. Long-lasting and fully digestible, these single-ingredient knee cap bones are ideal for moderate and power chewers. Ideal for training rewards or as a boredom-busting chew, these slow-roasted, naturally smoked morsels won't crumble like biscuits. As a bonus, they help clean your doggo’s teeth as he chews by scraping off tartar and plaque. You can rest easy knowing these preservative-free chews are sourced from free-range, grass-fed beef—your buddy will just enjoy the taste and texture. Chews wisely!",,$28.09,,,,,,,
https://www.chewy.com/hills-science-diet-perfect-weight/dp/682894,Hill's Science Diet Perfect Weight Chicken Recipe Dry Food + PrettyLitter Cat Litter,Hill's Science Diet||PrettyLitter,"Hill's Science Diet Adult Perfect Weight Chicken Recipe Dry Cat Food, 15-lb bag—Hill's Science Diet Adult Perfect Weight Dry Cat Food provides your four-legged friend with great tasting nutrition for a long, happy life. Made with wholesome ingredients such as savory chicken, this nourishing recipe is balanced to meet your pet’s needs, promote weight loss and maintain lean muscle. Manufactured in the United States, every ingredient meets strict requirements for purity and nutrient content which exceed industry standards. Formulated for adult cats that require fewer calories, this Hill’s Science Diet provides your cat the nutrition she needs for a lifetime of health and happiness.

PrettyLitter Cat Litter, 8-lb bag—Keep an eye on your cat’s health with PrettyLitter Cat Litter! Made with highly-absorbent crystals, this litter traps and eliminates odor without harmful perfumes. Its lightweight design makes it easy to scoop and pour—plus, the crystals absorb urine without clumping, so it's even easier to dispose of it. PrettyLitter is low-dust, so pet parents with respiratory issues can rest easy every time they pour. Additionally, the litter changes color when it detects common health problems like urinary tract infections, bladder inflammation, urinary stones or blood in the urine. It is paw-fect for single or multicat households.",,$79.67,,,,,,,
